time_min,pH_meas,pH_pred,pH_pred_minus_2σ,pH_pred_plus_2σ,RNA,RNA_minus_2σ,RNA_plus_2σ,PPi,PPi_minus_2σ,PPi_plus_2σ,Pi,Pi_minus_2σ,Pi_plus_2σ,ATP_tot,ATP_tot_minus_2σ,ATP_tot_plus_2σ,CTP_tot,CTP_tot_minus_2σ,CTP_tot_plus_2σ,GTP_tot,GTP_tot_minus_2σ,GTP_tot_plus_2σ,UTP_tot,UTP_tot_minus_2σ,UTP_tot_plus_2σ,H_tot,H_tot_minus_2σ,H_tot_plus_2σ,Mg_tot,Mg_tot_minus_2σ,Mg_tot_plus_2σ,DNA_tot,DNA_tot_minus_2σ,DNA_tot_plus_2σ,T7_tot,T7_tot_minus_2σ,T7_tot_plus_2σ,PPi_solid,PPi_solid_minus_2σ,PPi_solid_plus_2σ,dsRNA,dsRNA_minus_2σ,dsRNA_plus_2σ,HEPES_tot,HEPES_tot_minus_2σ,HEPES_tot_plus_2σ,Acetate_tot,Acetate_tot_minus_2σ,Acetate_tot_plus_2σ,Spd_tot,Spd_tot_minus_2σ,Spd_tot_plus_2σ,H_free,H_free_minus_2σ,H_free_plus_2σ,Mg_free,Mg_free_minus_2σ,Mg_free_plus_2σ,MgATP,MgATP_minus_2σ,MgATP_plus_2σ,MgCTP,MgCTP_minus_2σ,MgCTP_plus_2σ,MgGTP,MgGTP_minus_2σ,MgGTP_plus_2σ,MgUTP,MgUTP_minus_2σ,MgUTP_plus_2σ,HEP_base,HEP_base_minus_2σ,HEP_base_plus_2σ,H_HEP_acid,H_HEP_acid_minus_2σ,H_HEP_acid_plus_2σ,Acetate_base,Acetate_base_minus_2σ,Acetate_base_plus_2σ,Acetic_acid,Acetic_acid_minus_2σ,Acetic_acid_plus_2σ
0.0,6.65,6.66930939420713,6.66930939420713,6.66930939420713,0.0,-4.472135954999579e-06,4.472135954999579e-06,0.0,-4.472135954999579e-07,4.472135954999579e-07,0.0,-4.472135954999579e-07,4.472135954999579e-07,10.01591443604175,9.815914471568872,10.21591440051463,10.01591443604175,9.815914471568872,10.21591440051463,10.01591443604175,9.815914471568872,10.21591440051463,10.01591443604175,9.815914471568872,10.21591440051463,0.041256857917617934,0.04043303197836703,0.04208068385686884,0.04206684063166558,0.041226840780879494,0.04290684048245167,50.07957218051581,49.079572358151424,51.0795720028802,246.4916542713695,241.56965514569197,251.41365339704703,0.0,-4.472135954999579e-07,4.472135954999579e-07,0.0,-4.472135954999579e-07,4.472135954999579e-07,0.050079572180294726,0.04907957235793034,0.05107957200265911,0.04206684063166558,0.041226840780879494,0.04290684048245167,0.0,-4.472135954999579e-07,4.472135954999579e-07,2.1413645356042136e-07,-2.3307714193227427e-07,6.61350049053117e-07,0.0,-4.472135954999579e-07,4.472135954999579e-07,0.0,-4.472135954999579e-07,4.472135954999579e-07,0.0,-4.472135954999579e-07,4.472135954999579e-07,0.0,-4.472135954999579e-07,4.472135954999579e-07,0.0,-4.472135954999579e-07,4.472135954999579e-07,0.009334220757559289,0.009315582309703849,0.009352859205414728,0.04074535142294806,0.04066399164717523,0.04082671119872089,0.04155559512226958,0.04147261746265482,0.041638572781884334,0.0005112455093157042,0.000510224661082713,0.0005122663575486954
1.0,6.65,6.660002853015954,6.560002853015511,6.760002853016398,0.09304181983872753,0.09303549442141705,0.09304814525603801,9.004911503393171e-08,-3.571751664944923e-07,5.372733965623557e-07,0.0005637097203773319,0.0005442625275914262,0.0005831569131632377,9.935276300535579,9.735658844855529,10.134893756215629,9.931335181870406,9.731735556667928,10.130934807072883,9.9422492081008,9.742600003240526,10.141898412961073,9.972868925508095,9.773077232930907,10.172660618085283,0.04136787912771692,0.04050057051226865,0.04223518774316518,0.04206693358568239,0.04122693391688558,0.0429069332544792,50.07965603964448,49.079656422585686,51.07965565670328,246.4916537946651,241.56965466899578,251.4136529203344,-5.2703471860362714e-14,-6.324555847370193e-07,6.324554793300756e-07,0.0,-6.324555320336758e-07,6.324555320336758e-07,0.050030899351649526,0.049102791337928685,0.050959007365370367,0.04206632399193864,0.04122633331698272,0.042906314666894554,0.0,-6.324555320336758e-07,6.324555320336758e-07,2.1877472519080564e-07,-2.2921763951265642e-07,6.667670898942677e-07,0.042033518427888626,0.04119417867594187,0.04287285817983538,8.345266931131547e-06,7.840061942688652e-06,8.850471919574441e-06,8.341956023894029e-06,7.836806203283026e-06,8.847105844505032e-06,8.351124660631896e-06,7.845821947769355e-06,8.856427373494437e-06,8.376847559305902e-06,7.871113898753296e-06,8.882581219858508e-06,0.009186247136655005,0.00814640675577373,0.01022608751753628,0.0408446527520918,0.0400137881061677,0.0416755173980159,0.041543362497148226,0.04071086315947371,0.04237586183482274,0.0005229617122911219,0.0004596382808037689,0.0005862851437784749
2.0,6.66,6.657094371381538,6.539188954323835,6.77499978843924,0.18536781666481136,0.18536006791874,0.18537556541088274,8.941645906690706e-08,-3.5780753626901264e-07,5.366404544028267e-07,0.0011232624808033063,0.0010846397523918856,0.001161885209214727,9.85525319186267,9.65597883184086,10.054527551884478,9.84740119838895,9.648158834026878,10.04664356275102,9.869145217912646,9.66981344637402,10.068476989451272,9.930149203955466,9.730553171722104,10.129745236188828,0.04143089099418551,0.04052202771774216,0.04233975427062886,0.0420669054983175,0.041226906639629066,0.042906904357005934,50.079630978803905,49.07963199542283,51.07962996218498,246.49165451398065,241.5696553883109,251.4136536396504,-2.76133552398193e-14,-7.74596696853923e-07,7.745966416272124e-07,0.0,-7.745966692414833e-07,7.745966692414833e-07,0.0500371055960578,0.04915136567639274,0.050922845515722855,0.04206639120667923,0.04122640578538959,0.042906376627968874,0.0,-7.745966692414833e-07,7.745966692414833e-07,2.2024478232442077e-07,-2.276960632991566e-07,6.681856279479981e-07,0.04203372548512213,0.04119437524583067,0.042873075724413595,8.278082445797135e-06,7.77398265760576e-06,8.782182233988511e-06,8.271486101522791e-06,7.767494004079753e-06,8.77547819896583e-06,8.289752877861808e-06,7.785462082622405e-06,8.79404367310121e-06,8.341000928258052e-06,7.835864172508613e-06,8.846137684007492e-06,0.009132915997327292,0.008173341237065902,0.010092490757588682,0.0409041895388098,0.040031493817667727,0.04177688525995188,0.0415399555126837,0.040707907954577884,0.04237200307078951,0.0005264357975989934,0.0004651571141822525,0.0005877144810157342
3.0,6.62,6.6455219965490056,6.529840149197054,6.761203843900957,0.27731371221615025,0.277304762586298,0.2773226618460025,8.878863104871276e-08,-3.5843508492262146e-07,5.36012347020047e-07,0.0016805115965884145,0.0016228960841015352,0.0017381271090752938,9.775583670564334,9.5766138837604,9.974553457368268,9.763836973265644,9.56490976374769,9.962764182783598,9.796366337710511,9.597319426801826,9.995413248619196,9.887629348120194,9.688216645613853,10.087042050626536,0.041595620615979004,0.04064920711612534,0.04254203411583267,0.042067408204217255,0.041227410891390724,0.042907405517043785,50.08008412708774,49.08008627913772,51.08008197503776,246.49165524087294,241.56965611520292,251.41365436654297,-6.561366304293272e-13,-8.944278471333098e-07,8.944265348600491e-07,-1.392793125723046e-22,-8.944271909999158e-07,8.944271909999156e-07,0.04997368116424883,0.04911343371122946,0.050833928617268195,0.042065696456165834,0.041225714094898794,0.042905678817432874,-1.3433522455106436e-20,-8.944271909999292e-07,8.944271909999023e-07,2.2619239728487494e-07,-2.2170424186564706e-07,6.740890364353969e-07,0.04203446159656432,0.0411951017270215,0.04287382146610714,8.211297230855522e-06,7.70827009994586e-06,8.714324361765184e-06,8.20142887398192e-06,7.69855933375392e-06,8.70429841420992e-06,8.228756611758004e-06,7.725449597876682e-06,8.732063625639326e-06,8.305426093140132e-06,7.800873916464078e-06,8.809978269816186e-06,0.008918798400562951,0.008011934424871725,0.009825662376254178,0.041054882907150356,0.0401447333470346,0.041965032467266114,0.04152522939280484,0.04069347231071522,0.04235698647489446,0.0005404671353486118,0.0004809983402722915,0.000599935930424932
4.0,6.61,6.634291229683367,6.520023751500647,6.748558707866087,0.3691476695654356,0.3691376609562255,0.3691576781746457,8.816168410526241e-08,-3.5906175930831233e-07,5.353851275188372e-07,0.0022370823017437524,0.0021598614119681145,0.0023143031915193904,9.696014846213204,9.497305739249766,9.894723953176642,9.680378091720119,9.481718012449164,9.879038170991073,9.723679701415849,9.524880603748025,9.922478799083672,9.845164883601695,9.645921673963448,10.044408093239943,0.04175913454602177,0.04078094552952807,0.04273732356251547,0.04206798770159863,0.04122799272979754,0.042907982673399715,50.08060625440869,49.08061008415438,51.080602424663006,246.4916539065833,241.56965478091135,251.41365303225527,-1.5973593734950285e-12,-1.0000015973510324e-06,9.999984026322856e-07,1.821293005501677e-19,-9.999999999998178e-07,1.000000000000182e-06,0.04992624641456598,0.049082232989693476,0.05077025983943848,0.04206514900500944,0.0412251687178414,0.042905129292177484,-1.6002995785949488e-19,-1.00000000000016e-06,9.999999999998399e-07,2.3211797350235054e-07,-2.1579740465322725e-07,6.800333516579283e-07,0.04203527427614841,0.04119590567692065,0.042874642875376165,8.144609499771422e-06,7.642621713751655e-06,8.64659728579119e-06,8.131472973171862e-06,7.629689984980722e-06,8.633255961363003e-06,8.167851054122156e-06,7.665499017780425e-06,8.670203090463886e-06,8.269911838918223e-06,7.765931410770479e-06,8.773892267065967e-06,0.00872181914049342,0.00785597606343443,0.009587662217552409,0.04120442724439972,0.04026387198887624,0.0421449824999232,0.04151071695465877,0.04067923944394126,0.042342194465376286,0.000554432088429091,0.0004941661747721005,0.0006146980020860814
5.0,6.62,6.6277955908690345,6.5140006955000525,6.7415904862380165,0.4618099553337353,0.46179898702307204,0.4618209236443986,8.752710124540201e-08,-3.5969607756548336e-07,5.347502800562874e-07,0.0027986731831828324,0.0026961241785103357,0.002901222187855329,9.615711948415447,9.417163093149965,9.814260803680929,9.59615010267958,9.397646922058533,9.794653283300628,9.650321186545378,9.451685704210552,9.848956668880204,9.80230121864131,9.60319761282627,10.00140482445635,0.04186282247284809,0.040858207016525754,0.04286743792917042,0.042068215039033685,0.041228223164664665,0.042908206913402705,50.08081118473181,49.08081720804224,51.080805161421374,246.4916533194693,241.5696541937976,251.413652445141,-2.055944664588756e-12,-1.095447170937347e-06,1.0954430590480176e-06,4.058643087755284e-19,-1.0954451150099262e-06,1.095445115010738e-06,0.049913335247575435,0.04907971020488981,0.05074696029026106,0.04206499051397042,0.04122501167008188,0.04290496935785896,-3.4259421263236884e-19,-1.0954451150106747e-06,1.0954451150099895e-06,2.3561579944690437e-07,-2.1232620105807235e-07,6.83557799951881e-07,0.042035736635320134,0.04119636015312559,0.04287511311751468,8.077235811287215e-06,7.5762398621373375e-06,8.578231760437093e-06,8.060801644893142e-06,7.560053437079855e-06,8.56154985270643e-06,8.106311642420554e-06,7.6048741730442245e-06,8.607749111796883e-06,8.233992601047799e-06,7.730567910945217e-06,8.737417291150381e-06,0.008613461728820195,0.007779174027170485,0.009447749430469903,0.04129987368537966,0.04033435329575709,0.042265394075002224,0.04150232001883598,0.04067108176576327,0.04233355827190868,0.0005626706286733835,0.0005012998889612973,0.0006240413683854696
6.0,6.6,6.618322739581986,6.504775710303121,6.731869768860851,0.5580821952826833,0.5580703311402493,0.5580940594251174,8.686892813126608e-08,-3.6035400659784765e-07,5.340918628603799e-07,0.0033821426564275333,0.0032201996085510607,0.003544085704304006,9.532295306898616,9.333330172280968,9.731260441516264,9.508655433574603,9.309675110715633,9.707635756433573,9.574119412101345,9.375166052656938,9.77307277154575,9.757782077907612,9.558652703125839,9.956911452689384,0.0420121390246627,0.040985393083023174,0.043038884966302225,0.0420687660780323,0.04122877794741918,0.04290875420864543,50.081307653503856,49.08131631114342,51.081298995864294,246.49165370247738,241.56965457680678,251.41365282814797,-3.395003776538252e-12,-1.183219351591161e-06,1.1832125615836077e-06,3.830926614772481e-19,-1.18321595661954e-06,1.1832159566203062e-06,0.04989079125231335,0.0490637082738039,0.050717874230822795,0.04206470169078186,0.04122472378991726,0.042904679591646455,-4.872544847070176e-19,-1.1832159566204104e-06,1.1832159566194359e-06,2.4081152080419257e-07,-2.0714112409809487e-07,6.8876416570648e-07,0.04203653209611736,0.0411971484202607,0.04287591577197402,8.007307874625228e-06,7.5071261150100895e-06,8.507489634240367e-06,7.987447294313682e-06,7.487538528966521e-06,8.487356059660844e-06,8.042445616547238e-06,7.541774275984075e-06,8.543116957110401e-06,8.196746475640016e-06,7.693826233564028e-06,8.699666717716005e-06,0.008453841362903681,0.007642386559054696,0.009265296166752666,0.04143695003097067,0.04045033432960058,0.04242356573234076,0.04148979499344006,0.0406587261168533,0.04232086387002683,0.0005749066896657568,0.0005130946982398141,0.0006367186810916995
7.0,6.58,6.606411558001293,6.493121352547943,6.719701763454642,0.6562264032596483,0.65621369350778,0.6562391130115166,8.619890741710787e-08,-3.6102379866465315e-07,5.334216134988689e-07,0.0039769573442638,0.003746286815869925,0.0042076278726576755,9.447269786733498,9.247309382191263,9.647230191275733,9.419472710858924,9.219379142553878,9.619566279163971,9.496449069558933,9.296693597563419,9.696204541554447,9.712410142938626,9.513087941473609,9.911732344403644,0.04219846235614782,0.041153828089606326,0.04324309662268931,0.04206960596732862,0.0412296221607249,0.04290958977393235,50.08206417169114,49.082075859341856,51.08205248404042,246.4916544934718,241.569655367802,251.4136536191416,-5.7997203579079085e-12,-1.2649168637330886e-06,1.2649052642923729e-06,3.0211228280581964e-19,-1.2649110640670495e-06,1.2649110640676539e-06,0.049865172973470755,0.049042298255304276,0.050688047691637234,0.04206434651763809,0.04122436929126002,0.042904323744016155,-4.2152161157040404e-19,-1.2649110640677733e-06,1.26491106406693e-06,2.4750754473182303e-07,-2.004781254305366e-07,6.954932148941827e-07,0.04203762086052256,0.04119823047662422,0.0428770112444209,7.936081207765593e-06,7.436546414628053e-06,8.435616000903133e-06,7.912727397861684e-06,7.413473610272197e-06,8.41198118545117e-06,7.977399232833211e-06,7.477355205384254e-06,8.477443260282168e-06,8.158839495797668e-06,7.656378012280067e-06,8.66130097931527e-06,0.008257662910041312,0.007465279374033782,0.009050046446048843,0.04160751012442522,0.040604398116241364,0.04261062213260908,0.0414736824743366,0.04064278717648212,0.042304577772191085,0.0005906643408434235,0.0005275274149259813,0.0006538012667608658
8.0,6.57,6.594875335017353,6.481597954293607,6.7081527157410985,0.7506403310633617,0.7506268421193769,0.7506538200073465,8.555415773374224e-08,-3.616683012422418e-07,5.327766167097262e-07,0.004549164267965801,0.0042893058559034004,0.004809022680028202,9.365477532033118,9.165170175431285,9.565784888634951,9.333681322105832,9.133188025071702,9.534174619139963,9.42173234351031,9.221715331322951,9.62174935569767,9.668764147125424,9.469432340242758,9.86809595400809,0.04237881213474693,0.041320273707916744,0.04343735056157712,0.04207044290163393,0.04123046391564134,0.04291042188762651,50.082818098831666,49.08283315519302,51.08280304247031,246.49165453644247,241.5696554107729,251.41365366211204,-8.574141855890627e-12,-1.3416493605562458e-06,1.3416322122725339e-06,4.2279726249929807e-19,-1.3416407864994508e-06,1.3416407865002966e-06,0.04984563992784809,0.04902551634255432,0.05066576351314185,0.04206404325620319,0.041224066559793646,0.04290401995261274,-3.045131363620681e-19,-1.3416407865001782e-06,1.3416407864995692e-06,2.5417022008584373e-07,-1.9386506095398865e-07,7.022055011256762e-07,0.04203869730293099,0.04119930069928258,0.04287809390657941,7.867565272328206e-06,7.368851323862458e-06,8.366279220793953e-06,7.840850914792196e-06,7.342443544451344e-06,8.339258285133049e-06,7.91482897496604e-06,7.41555716716474e-06,8.414100782767339e-06,8.122378452735531e-06,7.6204246525797474e-06,8.624332252891314e-06,0.00807345101514234,0.0072981585238320965,0.008848743506452582,0.0417721889723742,0.04075676754337967,0.04278761040136873,0.041457713450263486,0.040627003969075426,0.04228842293145155,0.0006063296148587095,0.0005412606673424426,0.0006713985623749764
9.0,6.55,6.581290084328913,6.467890429481865,6.694689739175961,0.8474915045350685,0.8474772657129253,0.8475057433572117,8.489341194233961e-08,-3.623288314451846e-07,5.321156553298638e-07,0.005136142370406682,0.004828014163711357,0.005444270577102006,9.28158500463873,9.08026245548432,9.48290755379314,9.245686336021269,9.044059543063895,9.447313128978642,9.345097878181422,9.14425981359905,9.545935942763794,9.624002176665048,9.42446723253136,9.823537120798736,0.04259137581033252,0.04152208755178417,0.04366066406888086,0.042071529461256765,0.04123155567741273,0.0429115032451008,50.0837972431688,49.08381592852507,51.083778557812536,246.49165519752657,241.56965607185649,251.41365432319665,-1.2688381847008367e-11,-1.4142262506285244e-06,1.4142008738648304e-06,2.8983588513174356e-19,-1.414213562372805e-06,1.4142135623733848e-06,0.04982591717124708,0.04900759132656513,0.050644243015929034,0.04206369633837882,0.04122372006534288,0.04290367261141476,-2.1179498801548633e-19,-1.414213562373307e-06,1.4142135623728834e-06,2.6224662980093965e-07,-1.8584193356924854e-07,7.103351931711278e-07,0.0420400293405186,0.041200627171468905,0.04287943150956829,7.797328165172603e-06,7.2992053800018855e-06,8.29545095034332e-06,7.767166200059568e-06,7.2693537808289e-06,8.264978619290236e-06,7.850691623632174e-06,7.351998453795133e-06,8.349384793469216e-06,8.085026740188356e-06,7.583508903223591e-06,8.58654457715312e-06,0.007860147276619479,0.0070998863692815885,0.008620408183957368,0.04196577018503447,0.04094115092135465,0.0429903894487143,0.04143839107810131,0.04060785057521477,0.042268931580987844,0.0006253053111799769,0.0005582297684736333,0.0006923808538863205
